case_id,true_planner,true_motive,true_concealer,stable_boy_drugged,dog_silent,delicate_knife_found,alias_bill_found,horse_at_scene,coat_deliberately_placed,horse_hidden_by_neighbor,death_consistent_with_horse_kick,outsider_seen_near_stable,tracks_to_rival_property,dog_familiarity_score,instrument_delicacy_score,post_outsider_gambler,post_trainer,post_rival_trainer,post_unknown_intruder,pred_planner,pred_confidence,is_correct
1281,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.8825811979326676,0.6942062246440798,5.146635883256947e-13,0.9999999959474304,4.052054834772133e-09,2.910154880519129e-17,trainer,0.9999999959474304,1
1282,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,0,1,0,0,1,0.4067287113559898,0.48930184569651824,0.0021089548422028124,1.7622465384255187e-07,0.9975056201379267,0.0003852487952167351,rival_trainer,0.9975056201379267,1
1283,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,0,0,1,1,0,1,0.16577258854491597,0.28057858972527855,0.004313804525995711,8.604354490473281e-12,0.9940302159301022,0.0016559795352976696,rival_trainer,0.9940302159301022,1
1284,outsider_gambler,betting_sabotage,none,0,0,0,0,1,1,0,0,0,0,0.28000146406666643,0.014263438981965993,0.1421793065917831,1.8032244328599657e-19,0.0013872771501314417,0.8564334162580856,unknown_intruder,0.8564334162580856,0
1285,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,1,1,0,1,1,0.25539512775143014,0.2875468375300326,0.03098521537992864,3.7220537895305135e-10,0.9669359166758076,0.0020788675720583203,rival_trainer,0.9669359166758076,1
1286,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,1,1,0,1,1,0,1,0.3991234269208328,0.5011702880725719,0.000319657707053813,0.0032249544797366,0.9964522052419494,3.1825712600552555e-06,rival_trainer,0.9964522052419494,1
1287,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.7013981328311741,0.6515764745132687,2.640408963450377e-11,0.9999982617340786,1.7382395036448047e-06,1.3799660325837403e-14,trainer,0.9999982617340786,1
1288,outsider_gambler,theft_attempt,outsider_gambler,0,1,0,0,0,0,0,0,1,0,0.15608667403743834,0.2599713563514251,0.7136655325131425,7.560916439333853e-13,0.0019024760603012678,0.2844319914258001,outsider_gambler,0.7136655325131425,1
1289,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,1,1,0,1,1,0.3859920690186412,0.3481116849677902,0.019548701505780502,3.170441358014422e-08,0.9795904680638314,0.0008607987259745578,rival_trainer,0.9795904680638314,1
1290,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,0,0,0,1,1,1,1,0.11196899381489081,0.2984742978049214,0.05955510478078492,2.5295650821162727e-11,0.938068893260825,0.002376001933094535,rival_trainer,0.938068893260825,1
1291,outsider_gambler,betting_sabotage,none,0,1,1,1,0,0,0,0,1,0,0.34116138810304236,0.15946935142344024,0.9246147575378004,1.9357038639753128e-07,0.011520776857651434,0.06386427203416184,outsider_gambler,0.9246147575378004,1
1292,outsider_gambler,theft_attempt,outsider_gambler,0,0,1,1,1,0,0,1,1,0,0.060191107923327145,0.31636522201351713,0.9569194702938637,2.3988758846313136e-10,0.010600584047530955,0.0324799454187178,outsider_gambler,0.9569194702938637,1
1293,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,0,1,0,1,0.8328426977477471,0.9648332459503868,1.55041046824587e-16,0.9999999999995441,4.557053773858908e-13,6.872830829124066e-21,trainer,0.9999999999995441,1
1294,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,1,0,0.8541005045618608,0.9196493771462244,2.159433649795756e-14,0.999999999996259,3.719304890559215e-12,5.528628368623613e-19,trainer,0.999999999996259,1
1295,rival_trainer,competitive_sabotage,rival_trainer,0,1,0,0,0,0,1,0,0,1,0.1548338928072897,0.6540436666920534,0.0020502694452386346,7.643611851894518e-08,0.9976525387265796,0.00029711539206331506,rival_trainer,0.9976525387265796,1
1296,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.4621605647974154,0.8552743268260834,2.4445131508876796e-11,0.9999985575636886,1.442411858822718e-06,7.397246477015759e-15,trainer,0.9999985575636886,1
1297,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,0,1,0,0.2638962903303071,0.1392018836560715,0.6185492728843323,1.2391842459905019e-14,0.0009258177502484066,0.3805249093654069,outsider_gambler,0.6185492728843323,1
1298,outsider_gambler,theft_attempt,none,0,0,0,0,0,0,0,0,1,0,0.2237122782769319,0.2940039393455046,0.6487363491986691,1.0525807826017177e-13,0.00121708939809647,0.3500465614031292,outsider_gambler,0.6487363491986691,1
1299,trainer,betting_sabotage,none,1,1,1,1,1,1,0,1,0,0,0.818212757721359,0.7870966324982881,1.9498077154264417e-11,0.9999999994913111,4.891797884252385e-10,1.0953819774291118e-14,trainer,0.9999999994913111,1
1300,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.9224340149832244,0.8537619346696711,6.696137698492787e-17,0.9999999999853524,1.4647559466492722e-11,4.60217061419969e-21,trainer,0.9999999999853524,1
1301,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,0,1,1,0.6108626208616478,0.944780889537326,4.389150727899042e-12,0.9999999860918549,1.3903755660122567e-08,2.0587510548781322e-16,trainer,0.9999999860918549,1
1302,outsider_gambler,theft_attempt,none,1,0,0,0,1,0,0,0,1,0,0.2574416161532518,0.5670675000372886,0.9451975309828357,4.030228600675383e-08,0.006444481291441481,0.04835794742343674,outsider_gambler,0.9451975309828357,1
1303,trainer,betting_sabotage,rival_trainer,0,1,1,1,1,1,1,0,1,1,0.8964587032422469,0.7583616203983186,3.9251350151841956e-11,0.999999861056386,1.3890435365556564e-07,8.87178561519396e-15,trainer,0.999999861056386,1
1304,rival_trainer,horse_concealment,rival_trainer,0,0,0,0,1,1,1,1,0,1,0.2697632720913618,0.593029145821015,0.00046776512126712344,2.7755915679112014e-06,0.9995096505420102,1.9808745154653497e-05,rival_trainer,0.9995096505420102,1
1305,trainer,concealed_financial_pressure,rival_trainer,1,0,1,0,1,1,1,1,0,1,0.6599256692151001,0.98893402333217,1.8402464505100547e-13,0.999999993625152,6.374663974560093e-09,1.405348294996781e-17,trainer,0.999999993625152,1
1306,outsider_gambler,betting_sabotage,none,0,0,0,0,0,0,0,1,1,0,0.38926351837864903,0.48378437956292136,0.9018514239942013,2.6970152935309366e-08,0.00816653339263657,0.08998201564300921,outsider_gambler,0.9018514239942013,1
1307,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8356521255482786,0.6153206561966762,1.3394812408243708e-12,0.9999998784975278,1.215011322620227e-07,5.085123298493532e-16,trainer,0.9999998784975278,1
1308,outsider_gambler,betting_sabotage,outsider_gambler,1,0,0,0,0,0,0,0,1,0,0.1853758219503517,0.3570763252771128,0.8467477130075971,4.178613162157058e-12,0.002205346496939796,0.1510469404912846,outsider_gambler,0.8467477130075971,1
1309,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.9283965638382221,0.7456551604511868,8.79923941211992e-15,0.9999999993446935,6.552976120820917e-10,1.8665853984050576e-18,trainer,0.9999999993446935,1
1310,trainer,concealed_financial_pressure,none,1,1,1,1,1,0,1,1,0,0,0.816010863934937,0.7464142291627662,2.094966000223721e-11,0.9999999861340765,1.3844958568086835e-08,1.5312953430301875e-14,trainer,0.9999999861340765,1
1311,outsider_gambler,betting_sabotage,outsider_gambler,1,0,0,1,0,0,0,1,1,0,0.12190720038077617,0.3926887238119421,0.96348335600523,2.9797526472507045e-09,0.010655225065362725,0.025861415949654607,outsider_gambler,0.96348335600523,1
1312,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,1,1,0,1,1,0.23112951118681935,0.08013883960658895,0.08941847369661972,5.871139664414225e-14,0.8931872881046965,0.017394238198625032,rival_trainer,0.8931872881046965,1
1313,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,1,0,0.2529487003072326,0.14969674426074445,0.6272161224397143,1.5139303865248795e-14,0.0009693521479905211,0.3718145254122801,outsider_gambler,0.6272161224397143,0
1314,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,1,1,0.8891606011423423,0.7495572267079637,1.0536620654593202e-13,0.9999999990515094,9.483852425087672e-10,4.468981386348683e-18,trainer,0.9999999990515094,1
1315,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.8937408276729787,0.8133868066844007,1.0945071092720485e-14,0.9999999992512367,7.487523289179536e-10,2.1477931542718567e-18,trainer,0.9999999992512367,1
1316,outsider_gambler,betting_sabotage,none,0,0,0,0,1,1,0,0,1,1,0.2832775126159281,0.22184575156958292,0.6607202153357951,9.39863132491998e-11,0.25014499692782954,0.0891347876423891,outsider_gambler,0.6607202153357951,1
1317,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,0,0,1,0,0,1,0.10746149244488384,0.3473945584451454,0.009277133115009273,2.053674397941752e-13,0.9835107327665448,0.007212134118240644,rival_trainer,0.9835107327665448,1
1318,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,0,1,1,0,0.8338223351985046,0.5601164450997084,2.3417122555112673e-08,0.9999999512722396,2.5302601170401734e-08,8.036592906879249e-12,trainer,0.9999999512722396,1
1319,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,0,1,1,0.08327349554030412,0.30698322002325695,0.7365175019980074,3.0139803680000286e-14,0.07200650057326143,0.19147599742870117,outsider_gambler,0.7365175019980074,1
1320,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,0,0,1,0,0,1,0.17743474156033234,0.24955676898326476,0.009273020215330812,4.274858966466243e-13,0.9820901614808775,0.00863681830336421,rival_trainer,0.9820901614808775,1
1321,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.7210511459962082,0.7934328393519553,7.625885622051773e-12,0.9999999576139111,4.237846245603954e-08,5.129926707491617e-16,trainer,0.9999999576139111,1
1322,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,0,1,0,0.22365439995067624,0.33431204237645545,0.7665286948963762,3.124989181886694e-12,0.0021823545268348107,0.2312889505736641,outsider_gambler,0.7665286948963762,1
1323,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,1,1,0,0.3939610419498443,0.0880635490140108,0.7609473519971646,5.024810376739623e-13,0.0021512812623959753,0.23690136673993695,outsider_gambler,0.7609473519971646,0
1324,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.7164843836694831,0.8283362220756649,3.099301883558051e-12,0.9999999817055142,1.829138638451654e-08,1.709908226265324e-16,trainer,0.9999999817055142,1
1325,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,0,1,1,1,0.9485024436695616,0.8256458927906701,7.42706148527378e-15,0.9999999999983271,1.6655649987949664e-12,1.9736189874153037e-19,trainer,0.9999999999983271,1
1326,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,0,0,1,0,0,1,0.16874187424318632,0.28092057970120365,0.008638534395541747,7.027071796489359e-13,0.9840544140081745,0.007307051595581091,rival_trainer,0.9840544140081745,1
1327,trainer,betting_sabotage,none,1,1,1,1,1,1,1,1,0,1,0.9263189677307222,0.7335484706192685,1.4856072259729377e-15,0.99999999973753,2.6246862241889395e-10,1.964078913597778e-19,trainer,0.99999999973753,1
1328,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.6317762574567957,0.7720497432058502,1.0356504146766079e-10,0.9999995500902311,4.498061941365672e-07,9.745932384014257e-15,trainer,0.9999995500902311,1
1329,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.9490434774028724,0.6388908535465084,2.552368509695058e-14,0.9999999997136633,2.863112823590873e-10,9.842381476119413e-19,trainer,0.9999999997136633,1
1330,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,0,1,0,0,0.6747095137226277,0.7090339946193471,5.72911058824596e-09,0.9999999099467008,8.431687417813576e-08,7.314468696386925e-12,trainer,0.9999999099467008,1
1331,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.7502455638645852,0.6904736799957656,4.42229024479104e-11,0.9999997813262412,2.1862953144957275e-07,4.4490451573192275e-15,trainer,0.9999997813262412,1
1332,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.7814236362493344,0.9263375029718347,9.574799595293632e-15,0.999999999912939,8.705139978641943e-11,1.7364057425655592e-19,trainer,0.999999999912939,1
1333,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,0,1,0,1,0,0,1,0.17956244067310004,0.5182343915991625,0.002683440679578588,1.6514339389198716e-08,0.9970657895013603,0.0002507533047217168,rival_trainer,0.9970657895013603,1
1334,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.688179256241116,0.807079250358243,8.00292028253348e-12,0.9999997231374083,2.7685458503133075e-07,3.651459812865638e-15,trainer,0.9999997231374083,1
1335,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,1,1,0.8495679487802982,0.5878344145257582,1.856600096517106e-11,0.9999998954913227,1.044901093202502e-07,1.8738181189382576e-15,trainer,0.9999998954913227,1
1336,outsider_gambler,theft_attempt,none,0,0,0,0,1,0,0,0,0,0,0.179976523065518,0.4103425534941963,0.48928488553088795,3.242581938092779e-11,0.023704749902552873,0.4870103645341332,outsider_gambler,0.48928488553088795,1
1337,trainer,concealed_financial_pressure,rival_trainer,0,1,1,1,0,1,1,1,0,1,0.7751769619230572,0.9636289492774825,8.5199019251208e-15,0.9999999991779875,8.220040460403848e-10,1.2139730479145466e-18,trainer,0.9999999991779875,1
1338,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,0,0,1,0,0,0.2984759369384943,0.0487156100631458,0.23235205678956458,4.455792769424543e-16,0.003915779154131506,0.7637321640563035,unknown_intruder,0.7637321640563035,1
1339,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,1,0,0.6403439631120608,0.09532671448387997,0.7071701071220576,5.478027591979953e-12,0.0017251563394049374,0.2911047365330594,outsider_gambler,0.7071701071220576,0
1340,outsider_gambler,betting_sabotage,none,0,0,1,0,0,1,0,0,0,0,0.15642349869654365,0.22763131060406905,0.5171007485486394,1.4074882201674943e-11,0.04314538567292434,0.4397538657643613,outsider_gambler,0.5171007485486394,1
1341,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.9291325930514005,0.8284887850267407,1.2659094670276328e-15,0.9999999999829761,1.7022655463766117e-11,2.5096429286830723e-20,trainer,0.9999999999829761,1
1342,outsider_gambler,betting_sabotage,none,0,1,0,0,0,0,0,0,1,0,0.2151574586838113,0.5604962795245252,0.8774032984080485,8.98592561210818e-09,0.005843212322855703,0.11675348028317017,outsider_gambler,0.8774032984080485,1
1343,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.7192456680679634,0.5537784169672512,1.1757655625200484e-09,0.9999725829156298,2.741590717200238e-05,1.4325783527851676e-12,trainer,0.9999725829156298,1
1344,outsider_gambler,betting_sabotage,outsider_gambler,0,0,0,0,1,0,0,1,0,0,0.07202717199681019,0.4310689339355204,0.6203758124411052,4.264518975364142e-12,0.03832624872484666,0.34129793882978376,outsider_gambler,0.6203758124411052,1
1345,trainer,betting_sabotage,none,1,1,1,1,1,0,1,1,1,1,0.7723369171062252,0.8550147066254467,2.7962736740922887e-12,0.9999999917636871,8.233516460099318e-09,1.8713418996079007e-16,trainer,0.9999999917636871,1
1346,outsider_gambler,betting_sabotage,none,0,1,0,0,1,0,0,1,1,1,0.43638633096054963,0.3413711438758433,0.4347709617422939,4.757188119017384e-05,0.5518561903692237,0.013325276007292212,rival_trainer,0.5518561903692237,0
1347,outsider_gambler,betting_sabotage,outsider_gambler,1,0,0,0,1,1,0,0,1,0,0.16455179384382013,0.3091036963911099,0.9194161465190108,4.834431591035641e-11,0.006524928700560419,0.07405892473208447,outsider_gambler,0.9194161465190108,1
1348,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,0,0,0,1,0,0.1233117400388007,0.03406667637690922,0.2325399584618383,2.2148508576551555e-22,5.104464894321278e-05,0.7674089968892185,unknown_intruder,0.7674089968892185,1
1349,rival_trainer,horse_concealment,rival_trainer,1,0,0,0,1,0,1,0,0,1,0.6606504935573174,0.5428137517506543,0.0008587290096179854,0.0011497698572323952,0.9979607356791942,3.076545395541083e-05,rival_trainer,0.9979607356791942,1
1350,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.844450735456764,0.8900464583343247,5.840347587872023e-15,0.9999999996165272,3.834669633836292e-10,8.44867565199675e-19,trainer,0.9999999996165272,1
1351,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,0,1,1,0.18928143135969802,0.19419039729788526,0.7066015780311032,2.1181690207971392e-13,0.07449745413769344,0.21890096783099153,outsider_gambler,0.7066015780311032,1
1352,outsider_gambler,theft_attempt,none,0,0,0,0,1,0,0,0,1,0,0.16473718620985445,0.06617732058851589,0.4440012083911869,1.9877805638478508e-18,0.00026751682125351737,0.5557312747875596,unknown_intruder,0.5557312747875596,0
1353,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.6809824326459051,0.8749732405732749,1.0016980167350314e-12,0.999999960349246,3.964975201582283e-08,2.8733040151648e-16,trainer,0.999999960349246,1
1354,outsider_gambler,betting_sabotage,outsider_gambler,0,0,0,0,1,0,0,0,1,0,0.45605068915119934,0.12080656943284958,0.6674594311005235,5.228195241966285e-13,0.0013582384043739574,0.3311823304945798,outsider_gambler,0.6674594311005235,1
1355,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.8976510824401938,0.900557357934516,5.43867737753377e-16,0.9999999999928686,7.1308008009561294e-12,7.744396740468511e-21,trainer,0.9999999999928686,1
1356,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.7156654415855132,0.8634791890553261,6.84421265362822e-13,0.9999999713988429,2.8600472438541355e-08,1.9738111110585464e-16,trainer,0.9999999713988429,1
1357,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,0,1,0,1,1,0,1,0.18923492595910765,0.09631864666181927,0.005512159872139535,2.7570001055786584e-12,0.9933153060629527,0.0011725340621507885,rival_trainer,0.9933153060629527,1
1358,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,1,0,0.31876922545275344,0.38207653108995693,0.8170778450764651,1.5708493589608845e-10,0.0033485445819704304,0.17957361018447965,outsider_gambler,0.8170778450764651,0
1359,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.7376471130614234,0.7202919452025351,2.845454320641916e-10,0.9999994166283735,5.830870357070631e-07,4.538287625563344e-14,trainer,0.9999994166283735,1
1360,rival_trainer,competitive_sabotage,rival_trainer,0,1,0,0,1,0,1,0,0,1,0.2052793637302264,0.36936043844648814,0.0022710925013619794,1.3296612706496551e-08,0.9972387405230351,0.0004901536789903295,rival_trainer,0.9972387405230351,1
1361,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8333932807934399,0.6067097999859086,1.7285572428031737e-12,0.9999998469049504,1.5309332028348986e-07,6.834711182632022e-16,trainer,0.9999998469049504,1
1362,rival_trainer,competitive_sabotage,none,0,0,0,0,0,1,1,1,0,1,0.18047765714091332,0.3643300063571678,0.0013224190257969126,3.689566258048083e-10,0.9984626686881589,0.00021491191708749397,rival_trainer,0.9984626686881589,1
1363,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.8090766845163917,0.733058181440413,3.185052246710078e-12,0.999999979787684,2.0209130848584527e-08,2.1759311615271884e-16,trainer,0.999999979787684,1
1364,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8686169232684038,0.8804751090074316,3.781541474195466e-16,0.9999999999341813,6.581832776397575e-11,3.0521511633912926e-20,trainer,0.9999999999341813,1
1365,rival_trainer,competitive_sabotage,rival_trainer,0,1,0,0,1,1,1,1,1,1,0.0791195141389131,0.456025689057572,0.010265895697301835,1.3615965042851074e-08,0.9895826958218067,0.00015139486492642587,rival_trainer,0.9895826958218067,1
